trial_id,avg_lead_time,max_delay,scenario
170,5.883919148979644,15.983489851282648,Southeast Asia's Megafire
171,3.578989602017962,13.834517670977197,Southeast Asia's Megafire
172,4.277194321438217,18.615243448757305,Southeast Asia's Megafire
173,4.10760950354563,16.12853560076362,Southeast Asia's Megafire
174,3.0523663372090186,12.73564432071348,Southeast Asia's Megafire
175,5.219442096524262,17.747937522651945,Southeast Asia's Megafire
176,2.774676703849478,17.786715464567223,Southeast Asia's Megafire
177,8.2934790159664,28.616446197585226,Southeast Asia's Megafire
178,3.9269196046196813,13.048490662259143,Southeast Asia's Megafire
179,3.37038438148578,12.163011762504881,Southeast Asia's Megafire
180,4.882414786546383,16.221581215426216,Southeast Asia's Megafire
181,6.033212895240611,18.69587489800712,Southeast Asia's Megafire
182,3.123810928996973,12.515308036782287,Southeast Asia's Megafire
183,3.794575672320635,14.32316259183304,Southeast Asia's Megafire
184,5.836881270711349,17.949817596197867,Southeast Asia's Megafire
185,3.80109887702215,11.968267825236463,Southeast Asia's Megafire
186,4.640977893259172,20.047629408984513,Southeast Asia's Megafire
187,7.2189165365914505,14.742249796524414,Southeast Asia's Megafire
188,3.2795014374475353,11.669078801465346,Southeast Asia's Megafire
189,4.201598409063139,10.11884999432225,Southeast Asia's Megafire
190,4.55698900114808,13.077014020283258,Southeast Asia's Megafire
191,7.097575265253741,24.562364330025048,Southeast Asia's Megafire
192,6.557039606194583,22.66045085124633,Southeast Asia's Megafire
193,4.472668961025632,17.026208951300656,Southeast Asia's Megafire
194,6.027736873544512,16.34779206923919,Southeast Asia's Megafire
195,5.720966263774889,18.755989828970534,Southeast Asia's Megafire
196,6.094055723855434,12.370688010035414,Southeast Asia's Megafire
197,4.3879196000134675,12.278680454313118,Southeast Asia's Megafire
198,6.344738935617265,25.651487437998078,Southeast Asia's Megafire
199,4.7643669642150694,24.99097099526179,Southeast Asia's Megafire
200,5.589144334369117,19.379886200142664,Southeast Asia's Megafire
201,3.2897414952575152,13.312138251441317,Southeast Asia's Megafire
202,6.96618324060453,18.025351375005002,Southeast Asia's Megafire
203,8.847353432525312,18.59627224057755,Southeast Asia's Megafire
204,5.879852072485642,22.09624495491724,Southeast Asia's Megafire
205,4.609596360182276,18.30029179897395,Southeast Asia's Megafire
206,5.150399279733626,20.301882976073607,Southeast Asia's Megafire
207,2.9133151317830666,7.039444228152644,Southeast Asia's Megafire
208,4.194802343242826,17.52738131335719,Southeast Asia's Megafire
209,7.577259429405763,23.554585192418074,Southeast Asia's Megafire
210,5.659871352652382,15.987141465101514,Southeast Asia's Megafire
211,1.5465297113111354,6.9529861912883195,Southeast Asia's Megafire
212,6.234729109492524,21.75284541369981,Southeast Asia's Megafire
213,6.050034006008651,12.008757915160663,Southeast Asia's Megafire
214,3.2102526014064585,12.931490557896696,Southeast Asia's Megafire
215,10.091896376456916,21.972581718780397,Southeast Asia's Megafire
216,6.762496443490527,16.696632793221582,Southeast Asia's Megafire
217,7.504047480348773,26.43253566427392,Southeast Asia's Megafire
218,5.054368538303778,17.931688839394464,Southeast Asia's Megafire
219,5.529204123940468,20.008419858854822,Southeast Asia's Megafire
220,5.726176865849914,26.57537672796635,Southeast Asia's Megafire
221,2.7373961950804953,12.587795136160276,Southeast Asia's Megafire
222,7.8841599952349535,17.24336970614815,Southeast Asia's Megafire
223,5.192463845265927,17.403019074204728,Southeast Asia's Megafire
224,4.420068521661172,16.45966075261858,Southeast Asia's Megafire
225,6.7100054621886045,21.73756376075584,Southeast Asia's Megafire
226,7.555982421774103,17.979078010888184,Southeast Asia's Megafire
227,6.635598982214298,18.75851781457194,Southeast Asia's Megafire
228,3.136733126119443,18.783185391789363,Southeast Asia's Megafire
229,5.561149286158537,20.540831860164403,Southeast Asia's Megafire
230,3.839732472439741,10.750007778856126,Southeast Asia's Megafire
